id,psnr_before,psnr_after,gain,ssim_before,ssim_after
53,27.72400181462892,27.72551504668533,0.0015132320564106294,0.9470736384391785,0.9471683502197266
54,21.711750705956803,22.097419141630844,0.38566843567404163,0.8558122515678406,0.9298844933509827
56,25.070842335672236,30.11916927309106,5.048326937418825,0.7175390720367432,0.9172350764274597
58,25.4403074851831,25.44012524115105,-0.00018224403205024942,0.9393908381462097,0.9393946528434753
59,26.582365072937897,37.61588833462732,11.033523261689425,0.5593761801719666,0.9606718420982361
60,27.544311722376975,27.672874988361606,0.12856326598463141,0.8426497578620911,0.8532508015632629
61,30.768797218835132,39.433351655403136,8.664554436568004,0.6787320971488953,0.969937264919281
63,25.852985074702886,31.770184977953576,5.91719990325069,0.8946115970611572,0.9776926040649414
64,23.36671793513588,28.04113013474734,4.67441219961146,0.5115290880203247,0.7986652851104736
66,20.593442790287178,20.595318825754912,0.001876035467734738,0.8064778447151184,0.8086538910865784
67,33.84807883903074,33.8481278919414,4.905291066137352e-05,0.9509217143058777,0.9509210586547852
68,29.47126617036314,31.089649489476734,1.618383319113594,0.8304879665374756,0.9201396107673645
71,23.92193470098612,23.921864850013304,-6.985097281742014e-05,0.7138456702232361,0.713834285736084
73,22.07547860326342,23.744974328090272,1.6694957248268523,0.6794437766075134,0.9331097602844238
75,30.58826575252674,30.595695347936033,0.007429595409291778,0.9150863289833069,0.9160046577453613
76,29.923367302474926,36.01453843192799,6.091171129453063,0.6792457699775696,0.8811390995979309
77,25.451019518980257,25.456550450058884,0.005530931078627788,0.8694987297058105,0.8701432347297668
79,23.194721185771247,27.228583115291173,4.033861929519926,0.7309181690216064,0.9029096961021423
80,34.00332073159732,34.00336712131308,4.638971576298445e-05,0.9633162021636963,0.9633150100708008
81,36.094025762573025,36.09319334303254,-0.0008324195404867396,0.9970362782478333,0.9970290660858154
82,23.944307298759647,23.94419496052961,-0.0001123382300356468,0.8342391848564148,0.8342302441596985
83,32.32455848309445,40.83161312976603,8.507054646671584,0.7652553915977478,0.9814589619636536
87,28.927565475867056,28.927831290788863,0.000265814921807106,0.9920098185539246,0.9920102953910828
88,25.653803190274203,37.11034621950918,11.456543029234979,0.5269632339477539,0.9514738917350769
89,28.24626080724763,37.27785621784139,9.03159541059376,0.699604332447052,0.960928738117218
90,26.895307912288928,30.844301339936248,3.94899342764732,0.6303479075431824,0.9593867659568787
91,14.417081872993798,26.361259588385554,11.944177715391756,0.17119483649730682,0.8072123527526855
92,48.57270384888235,48.56982944227627,-0.002874406606075297,0.9998523592948914,0.9998524785041809
93,25.987528707015827,25.98319855670301,-0.004330150312817693,0.8384318351745605,0.8382325768470764
